date,10,20,16,24,39,80,131,84,138,35,21,83,13,38,85,22,82,86,112,11,31,111,27,28,32,23,134,12,107,29,57,132,is_open,holidays,gaestezahlen,arrival,departure,temperature,precipitation,cloud_cover,wind_speed,wind_direction
2022-09-15,110.0,70.0,44.0,15.0,39.0,32.0,37.0,45.0,35.0,36.0,15.0,32.0,17.0,12.0,30.0,11.0,12.0,11.0,15.0,13.0,24.0,17.0,13.0,9.0,15.0,17.0,16.0,7.0,21.0,1.0,6.0,0.0,9.0,0.0,52800.0,3.0,3.0,6908.64,4.53,1454.0,202.13,7373.0
2022-09-16,108.0,67.0,49.0,16.0,35.0,37.0,38.0,40.0,20.0,29.0,15.0,34.0,17.0,13.0,30.0,12.0,12.0,10.0,13.0,15.0,20.0,13.0,10.0,12.0,12.0,14.0,0.0,10.0,21.0,3.0,4.0,0.0,8.0,0.0,57600.0,3.0,2.0,6865.2699999999995,19.72,1621.0,263.65,7263.0
2022-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55200.0,3.0,3.0,6861.42,16.5,1653.0,289.96,7709.0
2022-09-18,118.0,73.0,60.0,20.0,37.0,32.0,73.0,45.0,27.0,30.0,15.0,36.0,20.0,16.0,25.0,12.0,12.0,9.0,14.0,12.0,22.0,15.0,9.0,15.0,16.0,12.0,12.0,8.0,20.0,1.0,6.0,0.0,8.0,0.0,43200.0,3.0,2.0,6856.96,14.86,1688.0,261.13,7642.0
2022-09-19,191.0,121.0,64.0,33.0,52.0,40.0,71.0,59.0,23.0,39.0,23.0,36.0,22.0,19.0,30.0,12.0,20.0,12.0,20.0,21.0,24.0,20.0,19.0,17.0,16.0,14.0,18.0,14.0,10.0,7.0,8.0,0.0,8.0,0.0,48000.0,3.0,3.0,6879.09,8.31,1512.0,202.16,7920.0
2022-09-20,117.0,78.0,43.0,26.0,23.0,29.0,32.0,41.0,22.0,31.0,12.0,34.0,19.0,13.0,30.0,10.0,12.0,12.0,15.0,15.0,17.0,13.0,10.0,7.0,11.0,12.0,18.0,14.0,10.0,5.0,5.0,0.0,8.0,0.0,52800.0,3.0,2.0,6856.34,0.39,906.0,122.58,7172.0
2022-09-21,128.0,79.0,45.0,23.0,35.0,30.0,32.0,38.0,21.0,34.0,15.0,36.0,18.0,10.0,31.0,10.0,12.0,12.0,15.0,15.0,18.0,16.0,13.0,11.0,16.0,13.0,0.0,11.0,9.0,4.0,3.0,0.0,9.0,0.0,52800.0,3.0,3.0,6860.72,0.0,657.0,41.83,5453.0
2022-09-22,131.0,75.0,50.0,21.0,24.0,30.0,36.0,41.0,40.0,33.0,14.0,37.0,15.0,14.0,29.0,10.0,12.0,12.0,14.0,15.0,15.0,12.0,8.0,6.0,11.0,11.0,6.0,8.0,12.0,4.0,3.0,0.0,8.0,0.0,50400.0,3.0,3.0,6877.77,0.0,1384.0,70.47,4345.0
2022-09-23,105.0,62.0,48.0,24.0,30.0,32.0,34.0,36.0,31.0,35.0,16.0,41.0,17.0,12.0,27.0,10.0,11.0,12.0,19.0,14.0,12.0,15.0,10.0,8.0,10.0,12.0,22.0,13.0,15.0,5.0,1.0,10.0,8.0,0.0,55200.0,4.0,4.0,6846.97,0.55,2322.0,109.21,4606.0
2022-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52800.0,2.0,2.0,6869.15,9.27,2400.0,104.73,2693.0
2022-09-25,135.0,66.0,62.0,26.0,33.0,57.0,37.0,46.0,25.0,49.0,12.0,40.0,18.0,9.0,27.0,10.0,11.0,10.0,11.0,14.0,24.0,16.0,13.0,10.0,14.0,12.0,13.0,7.0,12.0,0.0,4.0,0.0,8.0,0.0,50400.0,3.0,2.0,6872.41,0.0,1638.0,140.96,7824.0
2022-09-26,161.0,109.0,44.0,39.0,32.0,37.0,43.0,48.0,39.0,36.0,21.0,44.0,20.0,23.0,30.0,12.0,12.0,12.0,15.0,23.0,23.0,15.0,15.0,9.0,14.0,14.0,22.0,11.0,23.0,3.0,4.0,0.0,8.0,0.0,50400.0,2.0,3.0,6818.81,12.75,2298.0,229.22,5217.0
2022-09-27,129.0,76.0,43.0,24.0,27.0,28.0,25.0,44.0,20.0,30.0,15.0,31.0,12.0,15.0,29.0,9.0,11.0,12.0,13.0,15.0,15.0,14.0,14.0,8.0,9.0,14.0,0.0,15.0,15.0,5.0,6.0,0.0,8.0,0.0,52800.0,2.0,3.0,6803.39,17.07,2311.0,124.17,7158.0
2022-09-28,95.0,61.0,46.0,25.0,27.0,23.0,42.0,38.0,14.0,25.0,15.0,29.0,12.0,16.0,20.0,9.0,10.0,11.0,14.0,5.0,11.0,8.0,7.0,5.0,11.0,12.0,0.0,10.0,4.0,6.0,4.0,0.0,8.0,0.0,48000.0,3.0,3.0,6787.7,2.33,1527.0,71.66,5632.0
2022-09-29,94.0,54.0,42.0,19.0,24.0,19.0,23.0,26.0,18.0,25.0,13.0,22.0,18.0,9.0,19.0,9.0,10.0,11.0,4.0,14.0,11.0,9.0,10.0,7.0,9.0,13.0,0.0,8.0,4.0,4.0,5.0,0.0,8.0,0.0,48000.0,2.0,3.0,6806.12,4.0,2106.0,80.68,6651.0
2022-09-30,78.0,57.0,43.0,23.0,24.0,18.0,38.0,34.0,19.0,32.0,15.0,29.0,14.0,15.0,30.0,11.0,9.0,12.0,0.0,11.0,10.0,8.0,8.0,1.0,9.0,15.0,0.0,6.0,6.0,4.0,1.0,0.0,8.0,0.0,64800.0,4.0,4.0,6845.85,0.0,1227.0,126.37,5663.0
2022-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64800.0,4.0,4.0,6861.46,15.56,1700.0,229.01,5675.0
2022-10-02,193.0,151.0,56.0,29.0,62.0,61.0,45.0,49.0,48.0,43.0,31.0,34.0,41.0,14.0,29.0,19.0,13.0,12.0,20.0,30.0,26.0,15.0,35.0,7.0,15.0,12.0,12.0,20.0,18.0,6.0,3.0,0.0,8.0,0.0,69600.0,3.0,3.0,6873.67,8.47,1109.0,201.93,6857.0
2022-10-03,268.0,138.0,140.0,58.0,59.0,79.0,78.0,76.0,51.0,63.0,37.0,44.0,32.0,25.0,30.0,17.0,13.0,12.0,22.0,12.0,18.0,26.0,19.0,14.0,15.0,14.0,24.0,14.0,23.0,7.0,8.0,0.0,8.0,0.0,64800.0,3.0,2.0,6882.34,0.11,1740.0,155.44,7087.0
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,64800.0,3.0,3.0,6881.05,0.0,1917.0,152.13,5080.0
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,57600.0,3.0,3.0,6923.5,0.27,2209.0,227.71,5164.0
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,57600.0,5.0,5.0,6880.42,0.0,714.0,246.97,5905.0
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,57600.0,5.0,3.0,6856.82,0.0,1129.0,204.98,5049.0
2022-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,64800.0,4.0,4.0,6858.56,3.68,1240.0,196.05,6410.0
2022-10-09,216.0,120.0,86.0,25.0,58.0,71.0,49.0,68.0,35.0,30.0,21.0,45.0,28.0,21.0,30.0,17.0,37.0,12.0,2.0,10.0,17.0,30.0,14.0,15.0,23.0,19.0,18.0,10.0,22.0,5.0,3.0,0.0,8.0,24.0,55200.0,3.0,3.0,6817.91,0.11,835.0,127.84,4742.0
2022-10-10,285.0,189.0,78.0,39.0,71.0,64.0,91.0,73.0,32.0,46.0,26.0,49.0,34.0,23.0,38.0,22.0,37.0,24.0,0.0,24.0,27.0,29.0,25.0,15.0,15.0,13.0,18.0,14.0,23.0,10.0,7.0,0.0,8.0,96.0,50400.0,3.0,4.0,6802.42,2.07,1296.0,185.55,5361.0
2022-10-11,190.0,157.0,94.0,39.0,74.0,73.0,54.0,70.0,52.0,39.0,31.0,36.0,29.0,30.0,30.0,26.0,36.0,12.0,5.0,13.0,19.0,30.0,19.0,7.0,12.0,13.0,18.0,13.0,21.0,6.0,6.0,0.0,8.0,96.0,50400.0,3.0,4.0,6827.61,0.0,1357.0,128.71,6594.0
2022-10-12,170.0,81.0,43.0,24.0,47.0,58.0,32.0,60.0,29.0,36.0,27.0,35.0,27.0,20.0,30.0,11.0,33.0,23.0,0.0,14.0,21.0,28.0,21.0,5.0,13.0,14.0,0.0,7.0,20.0,6.0,3.0,0.0,8.0,96.0,48000.0,3.0,3.0,6794.0599999999995,0.0,561.0,96.06,4612.0
2022-10-13,196.0,84.0,109.0,66.0,38.0,65.0,93.0,81.0,45.0,36.0,16.0,35.0,19.0,20.0,31.0,12.0,36.0,16.0,10.0,13.0,16.0,18.0,20.0,0.0,13.0,10.0,0.0,15.0,38.0,6.0,16.0,0.0,8.0,96.0,50400.0,3.0,4.0,6814.39,5.06,2269.0,129.11,5093.0
2022-10-14,205.0,86.0,91.0,44.0,44.0,52.0,41.0,61.0,26.0,30.0,27.0,36.0,18.0,20.0,30.0,9.0,31.0,8.0,16.0,12.0,26.0,13.0,16.0,14.0,12.0,14.0,0.0,15.0,19.0,7.0,10.0,0.0,8.0,96.0,48000.0,4.0,5.0,6831.01,4.58,2167.0,110.39,4658.0
2022-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,57600.0,5.0,4.0,6865.34,0.89,1649.0,152.04,5124.0
2022-10-16,276.0,101.0,134.0,49.0,71.0,79.0,36.0,73.0,31.0,35.0,34.0,47.0,25.0,21.0,29.0,0.0,36.0,24.0,25.0,15.0,19.0,17.0,24.0,12.0,12.0,14.0,0.0,10.0,18.0,4.0,9.0,0.0,8.0,48.0,50400.0,4.0,3.0,6867.64,0.0,1424.0,175.92,5277.0
2022-10-17,281.0,153.0,111.0,67.0,97.0,87.0,29.0,59.0,36.0,49.0,36.0,48.0,55.0,24.0,50.0,38.0,40.0,24.0,21.0,11.0,22.0,20.0,25.0,15.0,22.0,15.0,36.0,18.0,20.0,7.0,10.0,0.0,8.0,168.0,48000.0,4.0,3.0,6890.92,1.1400000000000001,2111.0,152.38,4598.0
2022-10-18,244.0,128.0,101.0,65.0,46.0,62.0,42.0,58.0,54.0,40.0,26.0,37.0,16.0,14.0,28.0,20.0,33.0,23.0,23.0,21.0,19.0,22.0,20.0,14.0,12.0,14.0,0.0,12.0,12.0,8.0,7.0,0.0,9.0,168.0,57600.0,4.0,4.0,6865.49,0.0,1639.0,133.36,6437.0
2022-10-19,187.0,91.0,110.0,41.0,53.0,51.0,38.0,60.0,22.0,46.0,25.0,35.0,18.0,25.0,30.0,20.0,38.0,24.0,15.0,16.0,15.0,15.0,18.0,12.0,13.0,15.0,16.0,12.0,8.0,6.0,5.0,0.0,8.0,168.0,52800.0,3.0,3.0,6836.66,0.0,2133.0,116.89,3812.0
2022-10-20,233.0,104.0,115.0,43.0,52.0,54.0,70.0,52.0,35.0,32.0,29.0,44.0,18.0,22.0,36.0,9.0,35.0,24.0,15.0,14.0,17.0,20.0,24.0,14.0,11.0,19.0,17.0,10.0,8.0,8.0,5.0,0.0,8.0,168.0,50400.0,4.0,2.0,6773.8,8.99,2103.0,200.97,3196.0
2022-10-21,199.0,87.0,129.0,54.0,44.0,44.0,58.0,51.0,37.0,35.0,26.0,31.0,18.0,11.0,19.0,9.0,28.0,23.0,15.0,13.0,26.0,27.0,20.0,15.0,10.0,11.0,0.0,11.0,20.0,5.0,4.0,0.0,8.0,168.0,50400.0,4.0,3.0,6871.99,0.7,2055.0,101.0,4214.0
2022-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,43200.0,4.0,4.0,6868.19,0.77,2146.0,128.33,5131.0
2022-10-23,232.0,90.0,83.0,39.0,72.0,67.0,50.0,59.0,45.0,41.0,48.0,28.0,20.0,15.0,27.0,16.0,34.0,23.0,15.0,15.0,20.0,11.0,17.0,12.0,13.0,12.0,0.0,14.0,22.0,0.0,6.0,0.0,8.0,120.0,57600.0,3.0,3.0,6848.97,11.14,2371.0,135.94,3807.0
2022-10-24,252.0,159.0,111.0,44.0,53.0,83.0,50.0,73.0,33.0,48.0,24.0,48.0,38.0,28.0,40.0,16.0,37.0,24.0,14.0,27.0,21.0,29.0,28.0,18.0,18.0,23.0,6.0,18.0,29.0,0.0,9.0,2.0,8.0,240.0,55200.0,3.0,3.0,6909.49,4.57,1789.0,218.26,4940.0
2022-10-25,227.0,135.0,24.0,66.0,58.0,52.0,34.0,52.0,27.0,31.0,28.0,36.0,31.0,15.0,22.0,23.0,30.0,24.0,25.0,15.0,19.0,30.0,17.0,11.0,11.0,10.0,12.0,15.0,18.0,0.0,3.0,0.0,6.0,240.0,52800.0,4.0,3.0,6868.650000000001,0.0,1216.0,172.96,5484.0
2022-10-26,169.0,70.0,6.0,98.0,47.0,42.0,18.0,48.0,31.0,37.0,16.0,24.0,18.0,15.0,20.0,17.0,30.0,12.0,15.0,13.0,17.0,15.0,17.0,11.0,12.0,12.0,18.0,14.0,10.0,0.0,7.0,0.0,6.0,240.0,52800.0,3.0,3.0,6857.08,0.0,1822.0,129.78,4497.0
2022-10-27,243.0,110.0,13.0,84.0,60.0,58.0,50.0,51.0,34.0,33.0,23.0,24.0,23.0,14.0,18.0,13.0,30.0,11.0,15.0,13.0,20.0,15.0,19.0,12.0,12.0,15.0,0.0,15.0,9.0,0.0,1.0,0.0,7.0,240.0,52800.0,3.0,4.0,6908.639999999999,1.41,2106.0,146.85999999999999,4601.0
2022-10-28,201.0,96.0,42.0,50.0,42.0,60.0,52.0,45.0,41.0,31.0,8.0,22.0,19.0,14.0,19.0,16.0,29.0,11.0,15.0,16.0,12.0,15.0,16.0,11.0,11.0,16.0,0.0,15.0,8.0,6.0,0.0,0.0,6.0,240.0,55200.0,3.0,3.0,6930.650000000001,0.0,1943.0,147.26,5098.0
2022-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,55200.0,3.0,3.0,6870.66,0.63,2369.0,97.3,4510.0
2022-10-30,144.0,80.0,97.0,45.0,47.0,44.0,38.0,71.0,26.0,32.0,23.0,28.0,16.0,16.0,31.0,18.0,24.0,7.0,16.0,15.0,21.0,15.0,20.0,5.0,18.0,11.0,0.0,6.0,9.0,6.0,2.0,0.0,6.0,120.0,43200.0,2.0,2.0,6911.64,0.35,1769.0,101.21000000000001,4962.0
2022-10-31,162.0,110.0,83.0,41.0,69.0,41.0,45.0,67.0,48.0,34.0,23.0,48.0,32.0,25.0,40.0,0.0,34.0,18.0,15.0,15.0,20.0,25.0,20.0,14.0,15.0,12.0,10.0,11.0,12.0,4.0,5.0,0.0,7.0,168.0,38400.0,2.0,2.0,6855.68,0.0,1818.0,121.17,4313.0
2022-11-01,119.0,75.0,46.0,16.0,44.0,27.0,24.0,48.0,6.0,19.0,13.0,23.0,11.0,19.0,19.0,12.0,22.0,12.0,15.0,12.0,19.0,16.0,15.0,13.0,13.0,12.0,8.0,6.0,7.0,6.0,5.0,0.0,6.0,144.0,33600.0,3.0,3.0,6884.65,0.0,1674.0,220.54,4543.0
2022-11-02,92.0,49.0,22.0,24.0,39.0,19.0,7.0,35.0,11.0,21.0,13.0,19.0,9.0,13.0,20.0,9.0,18.0,12.0,12.0,7.0,11.0,15.0,0.0,11.0,13.0,11.0,17.0,7.0,9.0,3.0,1.0,0.0,6.0,144.0,28800.0,3.0,3.0,6826.65,1.94,1443.0,232.94,5228.0
2022-11-03,85.0,63.0,35.0,20.0,36.0,23.0,25.0,32.0,14.0,23.0,11.0,20.0,12.0,15.0,18.0,12.0,12.0,7.0,15.0,8.0,11.0,9.0,12.0,9.0,9.0,5.0,0.0,3.0,7.0,5.0,0.0,0.0,6.0,144.0,31200.0,2.0,2.0,6827.53,1.8,2294.0,206.33,4159.0
2022-11-04,68.0,52.0,30.0,13.0,34.0,14.0,17.0,33.0,11.0,21.0,12.0,19.0,7.0,14.0,20.0,11.0,9.0,12.0,15.0,7.0,14.0,15.0,14.0,8.0,9.0,7.0,0.0,4.0,13.0,0.0,3.0,0.0,7.0,144.0,31200.0,2.0,2.0,6810.34,3.16,1357.0,189.62,6087.0
2022-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,33600.0,2.0,2.0,6779.29,0.36,1472.0,182.66,5507.0
2022-11-06,57.0,38.0,22.0,8.0,25.0,21.0,24.0,22.0,6.0,26.0,11.0,9.0,9.0,9.0,14.0,11.0,9.0,5.0,7.0,5.0,8.0,0.0,10.0,7.0,7.0,8.0,0.0,3.0,6.0,2.0,1.0,0.0,6.0,0.0,26400.0,1.0,1.0,6788.63,6.98,2347.0,230.3,4661.0
2022-11-07,74.0,48.0,19.0,10.0,12.0,17.0,24.0,35.0,15.0,21.0,12.0,12.0,10.0,10.0,10.0,2.0,6.0,12.0,0.0,8.0,8.0,9.0,8.0,8.0,2.0,14.0,0.0,8.0,13.0,0.0,2.0,0.0,6.0,0.0,19200.0,3.0,3.0,6829.36,3.87,1855.0,237.24,5104.0
2022-11-08,37.0,27.0,16.0,5.0,10.0,5.0,15.0,20.0,16.0,12.0,9.0,12.0,8.0,2.0,8.0,0.0,7.0,8.0,0.0,3.0,7.0,5.0,6.0,4.0,4.0,5.0,0.0,5.0,11.0,0.0,0.0,0.0,7.0,0.0,16800.0,3.0,2.0,6859.3,0.0,2130.0,209.07,4695.0
2022-11-09,37.0,34.0,22.0,12.0,9.0,7.0,19.0,16.0,21.0,11.0,10.0,10.0,10.0,8.0,9.0,0.0,8.0,10.0,3.0,5.0,7.0,0.0,7.0,9.0,7.0,6.0,15.0,5.0,13.0,5.0,4.0,0.0,6.0,0.0,16800.0,2.0,2.0,6837.01,2.5,1405.0,208.1,5245.0
2022-11-10,42.0,31.0,20.0,6.0,10.0,7.0,16.0,19.0,11.0,10.0,6.0,10.0,10.0,0.0,15.0,0.0,11.0,3.0,8.0,4.0,7.0,4.0,8.0,5.0,2.0,5.0,0.0,3.0,12.0,0.0,2.0,0.0,6.0,0.0,19200.0,1.0,1.0,6827.97,0.27,2091.0,215.85,5423.0
2022-11-11,55.0,40.0,27.0,9.0,9.0,9.0,25.0,18.0,14.0,9.0,9.0,10.0,8.0,10.0,14.0,8.0,8.0,7.0,6.0,4.0,10.0,6.0,9.0,5.0,7.0,2.0,0.0,4.0,6.0,4.0,2.0,0.0,6.0,0.0,19200.0,2.0,2.0,6824.27,0.0,2168.0,204.77,5371.0
2022-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20400.0,2.0,2.0,6742.68,0.0,1004.0,95.89,4472.0
2022-11-13,66.0,49.0,44.0,21.0,13.0,12.0,50.0,34.0,20.0,12.0,13.0,30.0,10.0,10.0,23.0,8.0,9.0,10.0,0.0,5.0,10.0,9.0,3.0,7.0,6.0,6.0,0.0,4.0,6.0,6.0,3.0,0.0,7.0,0.0,18000.0,1.0,1.0,6766.6900000000005,0.0,1871.0,131.39,2686.0
2022-11-14,53.0,64.0,17.0,12.0,10.0,14.0,25.0,18.0,20.0,12.0,15.0,16.0,10.0,10.0,16.0,0.0,9.0,12.0,0.0,5.0,10.0,8.0,8.0,8.0,5.0,7.0,0.0,5.0,7.0,5.0,5.0,0.0,6.0,0.0,14400.0,2.0,2.0,6715.78,0.0,1717.0,184.55,2999.0
2022-11-15,41.0,23.0,15.0,12.0,9.0,11.0,23.0,17.0,20.0,10.0,15.0,12.0,10.0,10.0,14.0,5.0,10.0,9.0,8.0,6.0,7.0,0.0,3.0,1.0,9.0,6.0,0.0,0.0,10.0,0.0,2.0,0.0,6.0,0.0,13200.0,2.0,2.0,6770.79,1.73,2142.0,156.72,3659.0
2022-11-16,45.0,27.0,26.0,12.0,8.0,8.0,5.0,10.0,6.0,8.0,14.0,10.0,10.0,0.0,14.0,0.0,7.0,9.0,2.0,5.0,8.0,6.0,7.0,0.0,8.0,4.0,6.0,6.0,2.0,3.0,2.0,0.0,7.0,24.0,12000.0,2.0,2.0,6758.01,18.56,2398.0,229.66,2919.0
2022-11-17,49.0,26.0,15.0,12.0,7.0,8.0,9.0,8.0,10.0,7.0,7.0,6.0,8.0,9.0,6.0,0.0,6.0,0.0,0.0,6.0,8.0,5.0,3.0,3.0,6.0,7.0,4.0,1.0,3.0,5.0,1.0,0.0,6.0,0.0,12000.0,2.0,2.0,6678.41,11.16,2397.0,335.04,2725.0
2022-11-18,47.0,29.0,15.0,21.0,9.0,9.0,7.0,10.0,11.0,7.0,9.0,8.0,8.0,6.0,7.0,0.0,8.0,0.0,0.0,9.0,8.0,8.0,3.0,8.0,7.0,4.0,7.0,6.0,2.0,0.0,3.0,0.0,6.0,0.0,14400.0,2.0,2.0,6616.86,0.0,1785.0,257.7,2536.0
2022-11-19,41.0,28.0,19.0,13.0,8.0,10.0,4.0,12.0,17.0,5.0,1.0,7.0,6.0,10.0,10.0,0.0,7.0,3.0,4.0,6.0,7.0,0.0,4.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,15600.0,2.0,2.0,6598.0,0.16,1278.0,125.31,1452.0
2022-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,1.0,1.0,6595.88,0.65,1905.0,64.6,2387.0
2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,3.0,3.0,6579.92,0.0,1543.0,133.0,4119.0
2022-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,3.0,3.0,6632.47,0.71,1767.0,201.8,3425.0
2022-11-23,39.0,23.0,7.0,10.0,2.0,7.0,7.0,12.0,7.0,8.0,3.0,7.0,2.0,6.0,5.0,0.0,3.0,0.0,5.0,5.0,8.0,0.0,0.0,4.0,2.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,7.0,0.0,9600.0,2.0,2.0,6718.4400000000005,1.8,1417.0,180.46,4000.0
2022-11-24,33.0,19.0,10.0,7.0,6.0,5.0,6.0,11.0,8.0,12.0,8.0,7.0,3.0,5.0,6.0,0.0,3.0,3.0,3.0,6.0,4.0,7.0,1.0,4.0,6.0,4.0,0.0,3.0,6.0,4.0,2.0,0.0,6.0,0.0,9600.0,3.0,3.0,6722.92,0.22,910.0,151.17,4681.0
2022-11-25,52.0,16.0,13.0,6.0,6.0,8.0,25.0,8.0,6.0,12.0,5.0,5.0,5.0,3.0,6.0,0.0,4.0,3.0,0.0,5.0,6.0,0.0,0.0,4.0,5.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,6.0,0.0,10800.0,2.0,2.0,6737.56,3.77,1494.0,148.79,4922.0
2022-11-26,44.0,20.0,5.0,5.0,7.0,5.0,20.0,8.0,16.0,7.0,4.0,5.0,5.0,5.0,5.0,0.0,3.0,3.0,4.0,6.0,5.0,0.0,3.0,4.0,3.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,7.0,0.0,12000.0,2.0,1.0,6707.71,0.0,1433.0,140.36,5162.0
2022-11-27,36.0,23.0,22.0,12.0,8.0,6.0,42.0,18.0,20.0,10.0,9.0,5.0,9.0,5.0,5.0,0.0,4.0,3.0,6.0,5.0,9.0,0.0,9.0,5.0,6.0,4.0,0.0,3.0,23.0,4.0,8.0,0.0,6.0,0.0,9600.0,1.0,1.0,6682.55,5.97,2249.0,182.99,4085.0
2022-11-28,61.0,40.0,16.0,5.0,6.0,7.0,17.0,7.0,16.0,6.0,14.0,7.0,5.0,1.0,8.0,0.0,5.0,0.0,2.0,5.0,7.0,7.0,5.0,4.0,4.0,4.0,0.0,1.0,10.0,0.0,4.0,0.0,6.0,0.0,9600.0,2.0,2.0,6699.7,16.97,2400.0,161.92,3755.0
2022-11-29,51.0,30.0,13.0,5.0,8.0,8.0,27.0,8.0,17.0,9.0,8.0,4.0,10.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,8.0,8.0,4.0,5.0,4.0,4.0,0.0,4.0,9.0,0.0,5.0,0.0,6.0,0.0,8400.0,2.0,2.0,6696.08,1.57,2400.0,101.17,2524.0
2022-11-30,49.0,24.0,9.0,8.0,7.0,5.0,11.0,10.0,10.0,12.0,4.0,8.0,8.0,4.0,8.0,0.0,7.0,0.0,2.0,8.0,8.0,0.0,3.0,2.0,4.0,3.0,0.0,3.0,12.0,0.0,4.0,0.0,7.0,0.0,8400.0,2.0,2.0,6671.57,0.49,2397.0,106.89,1734.0
